date,open,high,low,close,volume,average,barCount
2022-12-21 09:56:00+00:00,33110.81,33111.305,33106.82,33110.8,-1.0,-1.0,-1
2022-12-21 09:57:00+00:00,33110.8,33112.805,33103.825,33108.87,-1.0,-1.0,-1
2022-12-21 09:58:00+00:00,33108.87,33109.375,33104.855,33108.35,-1.0,-1.0,-1
2022-12-21 09:59:00+00:00,33108.35,33110.83,33106.835,33107.31,-1.0,-1.0,-1
2022-12-21 10:00:00+00:00,33107.31,33112.355,33103.375,33103.88,-1.0,-1.0,-1
2022-12-21 10:01:00+00:00,33103.88,33106.38,33096.92,33096.92,-1.0,-1.0,-1
2022-12-21 10:02:00+00:00,33096.92,33100.47,33092.96,33092.99,-1.0,-1.0,-1
2022-12-21 10:03:00+00:00,33092.99,33092.99,33086.555,33092.06,-1.0,-1.0,-1
2022-12-21 10:04:00+00:00,33092.06,33097.47,33092.055,33096.99,-1.0,-1.0,-1
2022-12-21 10:05:00+00:00,33096.99,33098.95,33093.945,33095.97,-1.0,-1.0,-1
2022-12-21 10:06:00+00:00,33095.97,33096.97,33087.01,33094.57,-1.0,-1.0,-1
2022-12-21 10:07:00+00:00,33094.57,33094.575,33086.5,33088.5,-1.0,-1.0,-1
2022-12-21 10:08:00+00:00,33088.5,33092.035,33088.03,33092.03,-1.0,-1.0,-1
2022-12-21 10:09:00+00:00,33092.03,33095.99,33088.53,33094.47,-1.0,-1.0,-1
2022-12-21 10:10:00+00:00,33094.47,33094.97,33084.555,33085.58,-1.0,-1.0,-1
2022-12-21 10:11:00+00:00,33085.58,33092.52,33084.575,33091.05,-1.0,-1.0,-1
2022-12-21 10:12:00+00:00,33091.05,33091.055,33081.12,33082.62,-1.0,-1.0,-1
2022-12-21 10:13:00+00:00,33082.62,33087.58,33082.075,33082.11,-1.0,-1.0,-1
2022-12-21 10:14:00+00:00,33082.11,33084.625,33080.105,33083.1,-1.0,-1.0,-1
2022-12-21 10:15:00+00:00,33083.1,33083.605,33076.175,33081.12,-1.0,-1.0,-1
2022-12-21 10:16:00+00:00,33081.12,33087.61,33079.125,33082.13,-1.0,-1.0,-1
2022-12-21 10:17:00+00:00,33082.13,33089.63,33081.625,33089.55,-1.0,-1.0,-1
2022-12-21 10:18:00+00:00,33089.55,33090.555,33081.075,33084.08,-1.0,-1.0,-1
2022-12-21 10:19:00+00:00,33084.08,33090.59,33082.1,33090.03,-1.0,-1.0,-1
2022-12-21 10:20:00+00:00,33090.03,33099.95,33090.03,33099.44,-1.0,-1.0,-1
2022-12-21 10:21:00+00:00,33099.44,33101.925,33097.94,33099.43,-1.0,-1.0,-1
2022-12-21 10:22:00+00:00,33099.43,33102.925,33098.925,33101.92,-1.0,-1.0,-1
2022-12-21 10:23:00+00:00,33101.92,33115.825,33101.92,33114.82,-1.0,-1.0,-1
2022-12-21 10:24:00+00:00,33114.82,33115.325,33103.85,33106.86,-1.0,-1.0,-1
2022-12-21 10:25:00+00:00,33106.86,33110.34,33105.85,33108.35,-1.0,-1.0,-1
2022-12-21 10:26:00+00:00,33108.35,33108.355,33097.41,33101.93,-1.0,-1.0,-1
2022-12-21 10:27:00+00:00,33101.93,33101.93,33095.96,33099.96,-1.0,-1.0,-1
2022-12-21 10:28:00+00:00,33099.96,33105.895,33098.92,33105.39,-1.0,-1.0,-1
2022-12-21 10:29:00+00:00,33105.39,33108.855,33103.89,33107.34,-1.0,-1.0,-1
2022-12-21 10:30:00+00:00,33107.34,33115.84,33106.835,33109.32,-1.0,-1.0,-1
2022-12-21 10:31:00+00:00,33109.32,33109.325,33103.32,33107.85,-1.0,-1.0,-1
2022-12-21 10:32:00+00:00,33107.85,33113.31,33104.825,33111.81,-1.0,-1.0,-1
2022-12-21 10:33:00+00:00,33111.81,33114.81,33109.78,33112.79,-1.0,-1.0,-1
2022-12-21 10:34:00+00:00,33112.79,33114.79,33105.85,33106.85,-1.0,-1.0,-1
2022-12-21 10:35:00+00:00,33106.85,33107.855,33092.0,33094.0,-1.0,-1.0,-1
2022-12-21 10:36:00+00:00,33094.0,33096.0,33091.0,33092.0,-1.0,-1.0,-1
2022-12-21 10:37:00+00:00,33092.0,33094.015,33091.51,33091.53,-1.0,-1.0,-1
2022-12-21 10:38:00+00:00,33091.53,33091.535,33076.62,33083.17,-1.0,-1.0,-1
2022-12-21 10:39:00+00:00,33083.17,33088.125,33080.145,33083.59,-1.0,-1.0,-1
2022-12-21 10:40:00+00:00,33083.59,33084.09,33074.145,33078.2,-1.0,-1.0,-1
2022-12-21 10:41:00+00:00,33078.2,33079.2,33076.175,33076.2,-1.0,-1.0,-1
2022-12-21 10:42:00+00:00,33076.2,33077.215,33070.73,33071.73,-1.0,-1.0,-1
2022-12-21 10:43:00+00:00,33071.73,33072.75,33066.3,33066.3,-1.0,-1.0,-1
2022-12-21 10:44:00+00:00,33066.3,33068.325,33063.335,33065.35,-1.0,-1.0,-1
2022-12-21 10:45:00+00:00,33065.35,33078.72,33063.325,33078.19,-1.0,-1.0,-1
2022-12-21 10:46:00+00:00,33078.19,33080.195,33072.715,33075.72,-1.0,-1.0,-1
2022-12-21 10:47:00+00:00,33075.72,33079.22,33072.215,33074.26,-1.0,-1.0,-1
2022-12-21 10:48:00+00:00,33074.26,33075.72,33072.21,33072.75,-1.0,-1.0,-1
2022-12-21 10:49:00+00:00,33072.75,33075.22,33071.25,33075.22,-1.0,-1.0,-1
2022-12-21 10:50:00+00:00,33075.22,33076.22,33067.285,33067.29,-1.0,-1.0,-1
2022-12-21 10:51:00+00:00,33067.29,33070.79,33065.8,33070.29,-1.0,-1.0,-1
2022-12-21 10:52:00+00:00,33070.29,33078.215,33070.285,33078.2,-1.0,-1.0,-1
2022-12-21 10:53:00+00:00,33078.2,33078.2,33071.21,33072.21,-1.0,-1.0,-1
2022-12-21 10:54:00+00:00,33072.21,33073.27,33069.75,33072.27,-1.0,-1.0,-1
2022-12-21 10:55:00+00:00,33072.27,33074.27,33069.25,33073.25,-1.0,-1.0,-1
2022-12-21 10:56:00+00:00,33073.25,33073.25,33066.8,33071.25,-1.0,-1.0,-1
2022-12-21 10:57:00+00:00,33071.25,33073.25,33063.35,33063.35,-1.0,-1.0,-1
2022-12-21 10:58:00+00:00,33063.35,33072.765,33062.85,33072.24,-1.0,-1.0,-1
2022-12-21 10:59:00+00:00,33072.24,33075.235,33070.715,33073.23,-1.0,-1.0,-1
2022-12-21 11:00:00+00:00,33073.23,33073.235,33067.73,33068.78,-1.0,-1.0,-1
2022-12-21 11:01:00+00:00,33068.78,33077.77,33065.78,33076.21,-1.0,-1.0,-1
2022-12-21 11:02:00+00:00,33076.21,33081.675,33076.21,33081.12,-1.0,-1.0,-1
2022-12-21 11:03:00+00:00,33081.12,33083.125,33079.125,33083.12,-1.0,-1.0,-1
2022-12-21 11:04:00+00:00,33083.12,33087.59,33082.1,33087.59,-1.0,-1.0,-1
2022-12-21 11:05:00+00:00,33087.59,33092.515,33079.035,33079.14,-1.0,-1.0,-1
2022-12-21 11:06:00+00:00,33079.14,33081.145,33076.175,33079.18,-1.0,-1.0,-1
2022-12-21 11:07:00+00:00,33079.18,33081.145,33078.14,33079.14,-1.0,-1.0,-1
2022-12-21 11:08:00+00:00,33079.14,33079.695,33074.145,33075.7,-1.0,-1.0,-1
2022-12-21 11:09:00+00:00,33075.7,33085.11,33075.695,33083.11,-1.0,-1.0,-1
2022-12-21 11:10:00+00:00,33083.11,33084.145,33078.105,33084.14,-1.0,-1.0,-1
2022-12-21 11:11:00+00:00,33084.14,33092.075,33084.14,33091.07,-1.0,-1.0,-1
2022-12-21 11:12:00+00:00,33091.07,33096.02,33087.03,33094.48,-1.0,-1.0,-1
2022-12-21 11:13:00+00:00,33094.48,33094.485,33087.515,33087.52,-1.0,-1.0,-1
2022-12-21 11:14:00+00:00,33087.52,33087.52,33078.105,33083.11,-1.0,-1.0,-1
2022-12-21 11:15:00+00:00,33083.11,33085.09,33076.645,33078.17,-1.0,-1.0,-1
2022-12-21 11:16:00+00:00,33078.17,33095.015,33075.66,33092.51,-1.0,-1.0,-1
2022-12-21 11:17:00+00:00,33092.51,33094.015,33084.035,33087.08,-1.0,-1.0,-1
2022-12-21 11:18:00+00:00,33087.08,33090.04,33077.145,33078.65,-1.0,-1.0,-1
2022-12-21 11:19:00+00:00,33078.65,33081.175,33075.145,33080.15,-1.0,-1.0,-1
2022-12-21 11:20:00+00:00,33080.15,33086.575,33077.145,33084.57,-1.0,-1.0,-1
2022-12-21 11:21:00+00:00,33084.57,33085.075,33075.66,33075.66,-1.0,-1.0,-1
2022-12-21 11:22:00+00:00,33075.66,33083.175,33073.66,33082.62,-1.0,-1.0,-1
2022-12-21 11:23:00+00:00,33082.62,33084.125,33076.14,33076.14,-1.0,-1.0,-1
2022-12-21 11:24:00+00:00,33076.14,33077.645,33071.195,33071.23,-1.0,-1.0,-1
2022-12-21 11:25:00+00:00,33071.23,33076.735,33069.235,33073.67,-1.0,-1.0,-1
2022-12-21 11:26:00+00:00,33073.67,33075.215,33069.25,33070.75,-1.0,-1.0,-1
2022-12-21 11:27:00+00:00,33070.75,33080.7,33070.235,33076.69,-1.0,-1.0,-1
2022-12-21 11:28:00+00:00,33076.69,33077.695,33073.69,33075.2,-1.0,-1.0,-1
2022-12-21 11:29:00+00:00,33075.2,33080.175,33075.195,33080.15,-1.0,-1.0,-1
2022-12-21 11:30:00+00:00,33080.15,33081.65,33067.195,33071.7,-1.0,-1.0,-1
2022-12-21 11:31:00+00:00,33071.7,33085.09,33071.695,33083.59,-1.0,-1.0,-1
2022-12-21 11:32:00+00:00,33083.59,33087.09,33082.585,33086.59,-1.0,-1.0,-1
2022-12-21 11:33:00+00:00,33086.59,33088.09,33080.1,33082.11,-1.0,-1.0,-1
2022-12-21 11:34:00+00:00,33082.11,33082.11,33074.605,33080.65,-1.0,-1.0,-1
2022-12-21 11:35:00+00:00,33080.65,33093.5,33080.645,33092.01,-1.0,-1.0,-1
2022-12-21 11:36:00+00:00,33092.01,33096.5,33090.98,33094.99,-1.0,-1.0,-1
2022-12-21 11:37:00+00:00,33094.99,33096.99,33092.985,33094.97,-1.0,-1.0,-1
2022-12-21 11:38:00+00:00,33094.97,33095.97,33086.07,33087.07,-1.0,-1.0,-1
2022-12-21 11:39:00+00:00,33087.07,33095.04,33086.07,33094.54,-1.0,-1.0,-1
2022-12-21 11:40:00+00:00,33094.54,33096.0,33090.03,33091.0,-1.0,-1.0,-1
2022-12-21 11:41:00+00:00,33091.0,33091.0,33080.57,33081.57,-1.0,-1.0,-1
2022-12-21 11:42:00+00:00,33081.57,33085.145,33078.07,33081.13,-1.0,-1.0,-1
2022-12-21 11:43:00+00:00,33081.13,33083.145,33076.64,33082.13,-1.0,-1.0,-1
2022-12-21 11:44:00+00:00,33082.13,33083.63,33076.67,33076.67,-1.0,-1.0,-1
2022-12-21 11:45:00+00:00,33076.67,33079.175,33073.69,33077.17,-1.0,-1.0,-1
2022-12-21 11:46:00+00:00,33077.17,33087.58,33076.67,33084.59,-1.0,-1.0,-1
2022-12-21 11:47:00+00:00,33084.59,33092.035,33084.085,33090.03,-1.0,-1.0,-1
2022-12-21 11:48:00+00:00,33090.03,33096.515,33088.03,33094.47,-1.0,-1.0,-1
2022-12-21 11:49:00+00:00,33094.47,33100.93,33092.98,33097.95,-1.0,-1.0,-1
2022-12-21 11:50:00+00:00,33097.95,33107.43,33095.445,33107.43,-1.0,-1.0,-1
2022-12-21 11:51:00+00:00,33107.43,33110.34,33102.82,33105.84,-1.0,-1.0,-1
2022-12-21 11:52:00+00:00,33105.84,33111.83,33105.835,33108.82,-1.0,-1.0,-1
2022-12-21 11:53:00+00:00,33108.82,33110.825,33107.325,33110.81,-1.0,-1.0,-1
2022-12-21 11:54:00+00:00,33110.81,33111.81,33108.82,33110.3,-1.0,-1.0,-1
2022-12-21 11:55:00+00:00,33110.3,33114.77,33110.3,33111.81,-1.0,-1.0,-1
2022-12-21 11:56:00+00:00,33111.81,33119.765,33111.305,33118.76,-1.0,-1.0,-1
2022-12-21 11:57:00+00:00,33118.76,33123.715,33117.71,33118.21,-1.0,-1.0,-1
2022-12-21 11:58:00+00:00,33118.21,33121.195,33117.19,33117.73,-1.0,-1.0,-1
2022-12-21 11:59:00+00:00,33117.73,33118.235,33109.805,33110.3,-1.0,-1.0,-1
2022-12-21 12:00:00+00:00,33110.3,33111.305,33098.875,33101.93,-1.0,-1.0,-1
2022-12-21 12:01:00+00:00,33101.93,33108.855,33101.925,33108.35,-1.0,-1.0,-1
2022-12-21 12:02:00+00:00,33108.35,33108.855,33102.855,33105.38,-1.0,-1.0,-1
2022-12-21 12:03:00+00:00,33105.38,33111.33,33105.375,33108.81,-1.0,-1.0,-1
2022-12-21 12:04:00+00:00,33108.81,33115.805,33108.805,33113.77,-1.0,-1.0,-1
2022-12-21 12:05:00+00:00,33113.77,33116.27,33109.78,33112.31,-1.0,-1.0,-1
2022-12-21 12:06:00+00:00,33112.31,33114.305,33108.825,33110.83,-1.0,-1.0,-1
2022-12-21 12:07:00+00:00,33110.83,33113.31,33101.855,33101.86,-1.0,-1.0,-1
2022-12-21 12:08:00+00:00,33101.86,33104.395,33089.515,33091.02,-1.0,-1.0,-1
2022-12-21 12:09:00+00:00,33091.02,33096.49,33090.015,33090.99,-1.0,-1.0,-1
2022-12-21 12:10:00+00:00,33090.99,33091.035,33077.605,33080.11,-1.0,-1.0,-1
2022-12-21 12:11:00+00:00,33080.11,33082.165,33076.145,33076.2,-1.0,-1.0,-1
2022-12-21 12:12:00+00:00,33076.2,33078.195,33061.25,33063.79,-1.0,-1.0,-1
2022-12-21 12:13:00+00:00,33063.79,33065.825,33059.37,33060.84,-1.0,-1.0,-1
2022-12-21 12:14:00+00:00,33060.84,33061.84,33054.41,33054.9,-1.0,-1.0,-1
2022-12-21 12:15:00+00:00,33054.9,33058.4,33051.395,33053.42,-1.0,-1.0,-1
2022-12-21 12:16:00+00:00,33053.42,33057.43,33047.465,33055.93,-1.0,-1.0,-1
2022-12-21 12:17:00+00:00,33055.93,33080.43,33048.69,33061.46,-1.0,-1.0,-1
2022-12-21 12:18:00+00:00,33061.46,33067.825,33055.85,33058.37,-1.0,-1.0,-1
2022-12-21 12:19:00+00:00,33058.37,33067.805,33058.37,33059.85,-1.0,-1.0,-1
2022-12-21 12:20:00+00:00,33059.85,33062.395,33056.39,33061.83,-1.0,-1.0,-1
2022-12-21 12:21:00+00:00,33061.83,33066.81,33061.325,33062.3,-1.0,-1.0,-1
2022-12-21 12:22:00+00:00,33062.3,33066.805,33059.85,33060.36,-1.0,-1.0,-1
2022-12-21 12:23:00+00:00,33060.36,33068.36,33060.355,33067.32,-1.0,-1.0,-1
2022-12-21 12:24:00+00:00,33067.32,33068.825,33065.3,33065.3,-1.0,-1.0,-1
2022-12-21 12:25:00+00:00,33065.3,33065.305,33057.375,33057.38,-1.0,-1.0,-1
2022-12-21 12:26:00+00:00,33057.38,33060.415,33055.375,33057.41,-1.0,-1.0,-1
2022-12-21 12:27:00+00:00,33057.41,33066.81,33056.41,33064.31,-1.0,-1.0,-1
2022-12-21 12:28:00+00:00,33064.31,33066.355,33061.805,33065.35,-1.0,-1.0,-1
2022-12-21 12:29:00+00:00,33065.35,33071.805,33062.3,33070.24,-1.0,-1.0,-1
2022-12-21 12:30:00+00:00,33070.24,33076.235,33067.235,33076.23,-1.0,-1.0,-1
2022-12-21 12:31:00+00:00,33076.23,33078.235,33066.765,33066.77,-1.0,-1.0,-1
2022-12-21 12:32:00+00:00,33066.77,33075.74,33061.765,33075.74,-1.0,-1.0,-1
2022-12-21 12:33:00+00:00,33075.74,33077.24,33072.695,33072.7,-1.0,-1.0,-1
2022-12-21 12:34:00+00:00,33072.7,33078.18,33071.69,33078.18,-1.0,-1.0,-1
2022-12-21 12:35:00+00:00,33078.18,33088.15,33078.175,33085.58,-1.0,-1.0,-1
2022-12-21 12:36:00+00:00,33085.58,33087.08,33079.625,33084.1,-1.0,-1.0,-1
2022-12-21 12:37:00+00:00,33084.1,33090.105,33084.1,33089.05,-1.0,-1.0,-1
2022-12-21 12:38:00+00:00,33089.05,33092.055,33087.55,33091.55,-1.0,-1.0,-1
