time,price,size
2022-12-28 08:01:02+00:00,33332.95,0.0
2022-12-28 08:01:02+00:00,33333.45,0.0
2022-12-28 08:01:03+00:00,33332.95,0.0
2022-12-28 08:01:03+00:00,33333.95,0.0
2022-12-28 08:01:04+00:00,33332.95,0.0
2022-12-28 08:01:04+00:00,33333.95,0.0
2022-12-28 08:01:05+00:00,33336.95,0.0
2022-12-28 08:01:05+00:00,33335.45,0.0
2022-12-28 08:01:06+00:00,33334.95,0.0
2022-12-28 08:01:06+00:00,33334.45,0.0
2022-12-28 08:01:07+00:00,33334.95,0.0
2022-12-28 08:01:07+00:00,33335.95,0.0
2022-12-28 08:01:09+00:00,33336.45,0.0
2022-12-28 08:01:09+00:00,33335.95,0.0
2022-12-28 08:01:10+00:00,33337.45,0.0
2022-12-28 08:01:10+00:00,33336.45,0.0
2022-12-28 08:01:11+00:00,33336.95,0.0
2022-12-28 08:01:11+00:00,33336.45,0.0
2022-12-28 08:01:12+00:00,33335.95,0.0
2022-12-28 08:01:13+00:00,33336.95,0.0
2022-12-28 08:01:14+00:00,33336.45,0.0
2022-12-28 08:01:14+00:00,33337.45,0.0
2022-12-28 08:01:15+00:00,33338.95,0.0
2022-12-28 08:01:15+00:00,33339.45,0.0
2022-12-28 08:01:16+00:00,33339.95,0.0
2022-12-28 08:01:16+00:00,33339.45,0.0
2022-12-28 08:01:17+00:00,33338.95,0.0
2022-12-28 08:01:18+00:00,33338.96,0.0
2022-12-28 08:01:18+00:00,33340.46,0.0
2022-12-28 08:01:19+00:00,33339.96,0.0
2022-12-28 08:01:19+00:00,33341.96,0.0
2022-12-28 08:01:20+00:00,33342.46,0.0
2022-12-28 08:01:21+00:00,33341.46,0.0
2022-12-28 08:01:22+00:00,33342.46,0.0
2022-12-28 08:01:22+00:00,33342.96,0.0
2022-12-28 08:01:24+00:00,33342.46,0.0
2022-12-28 08:01:24+00:00,33341.46,0.0
2022-12-28 08:01:25+00:00,33341.96,0.0
2022-12-28 08:01:26+00:00,33342.96,0.0
2022-12-28 08:01:27+00:00,33341.96,0.0
2022-12-28 08:01:28+00:00,33341.46,0.0
2022-12-28 08:01:30+00:00,33340.96,0.0
2022-12-28 08:01:30+00:00,33340.46,0.0
2022-12-28 08:01:32+00:00,33340.96,0.0
2022-12-28 08:01:32+00:00,33339.96,0.0
2022-12-28 08:01:33+00:00,33339.46,0.0
2022-12-28 08:01:34+00:00,33338.96,0.0
2022-12-28 08:01:35+00:00,33337.9,0.0
2022-12-28 08:01:35+00:00,33339.9,0.0
2022-12-28 08:01:36+00:00,33337.4,0.0
2022-12-28 08:01:36+00:00,33336.9,0.0
2022-12-28 08:01:37+00:00,33335.4,0.0
2022-12-28 08:01:37+00:00,33336.4,0.0
2022-12-28 08:01:38+00:00,33335.9,0.0
2022-12-28 08:01:38+00:00,33336.9,0.0
2022-12-28 08:01:39+00:00,33337.4,0.0
2022-12-28 08:01:40+00:00,33336.4,0.0
2022-12-28 08:01:40+00:00,33336.9,0.0
2022-12-28 08:01:41+00:00,33336.4,0.0
2022-12-28 08:01:42+00:00,33336.9,0.0
2022-12-28 08:01:42+00:00,33337.4,0.0
2022-12-28 08:01:43+00:00,33336.9,0.0
2022-12-28 08:01:45+00:00,33337.4,0.0
2022-12-28 08:01:46+00:00,33337.9,0.0
2022-12-28 08:01:48+00:00,33338.4,0.0
2022-12-28 08:01:49+00:00,33338.9,0.0
2022-12-28 08:01:49+00:00,33338.4,0.0
2022-12-28 08:01:50+00:00,33337.9,0.0
2022-12-28 08:01:51+00:00,33337.94,0.0
2022-12-28 08:01:51+00:00,33337.44,0.0
2022-12-28 08:01:52+00:00,33336.44,0.0
2022-12-28 08:01:53+00:00,33336.94,0.0
2022-12-28 08:01:54+00:00,33336.44,0.0
2022-12-28 08:01:54+00:00,33335.94,0.0
2022-12-28 08:01:55+00:00,33336.94,0.0
2022-12-28 08:01:55+00:00,33336.44,0.0
2022-12-28 08:01:57+00:00,33336.94,0.0
2022-12-28 08:01:57+00:00,33336.44,0.0
2022-12-28 08:01:58+00:00,33336.94,0.0
2022-12-28 08:01:59+00:00,33337.44,0.0
2022-12-28 08:01:59+00:00,33336.94,0.0
2022-12-28 08:02:00+00:00,33337.44,0.0
2022-12-28 08:02:01+00:00,33338.44,0.0
2022-12-28 08:02:01+00:00,33337.94,0.0
2022-12-28 08:02:02+00:00,33338.44,0.0
2022-12-28 08:02:02+00:00,33340.94,0.0
2022-12-28 08:02:03+00:00,33340.44,0.0
2022-12-28 08:02:04+00:00,33339.94,0.0
2022-12-28 08:02:04+00:00,33340.44,0.0
2022-12-28 08:02:05+00:00,33338.94,0.0
2022-12-28 08:02:05+00:00,33337.94,0.0
2022-12-28 08:02:06+00:00,33338.44,0.0
2022-12-28 08:02:06+00:00,33338.94,0.0
2022-12-28 08:02:08+00:00,33339.44,0.0
2022-12-28 08:02:08+00:00,33338.44,0.0
2022-12-28 08:02:09+00:00,33338.43,0.0
2022-12-28 08:02:09+00:00,33337.93,0.0
2022-12-28 08:02:10+00:00,33337.43,0.0
2022-12-28 08:02:10+00:00,33336.93,0.0
2022-12-28 08:02:11+00:00,33337.43,0.0
2022-12-28 08:02:11+00:00,33336.43,0.0
2022-12-28 08:02:12+00:00,33337.43,0.0
2022-12-28 08:02:12+00:00,33336.93,0.0
2022-12-28 08:02:13+00:00,33336.43,0.0
2022-12-28 08:02:13+00:00,33335.93,0.0
2022-12-28 08:02:14+00:00,33337.43,0.0
2022-12-28 08:02:14+00:00,33336.93,0.0
2022-12-28 08:02:16+00:00,33336.43,0.0
2022-12-28 08:02:16+00:00,33336.93,0.0
2022-12-28 08:02:17+00:00,33337.93,0.0
2022-12-28 08:02:18+00:00,33337.43,0.0
2022-12-28 08:02:18+00:00,33336.93,0.0
2022-12-28 08:02:19+00:00,33337.43,0.0
2022-12-28 08:02:20+00:00,33336.93,0.0
2022-12-28 08:02:22+00:00,33337.93,0.0
2022-12-28 08:02:23+00:00,33337.43,0.0
2022-12-28 08:02:23+00:00,33337.93,0.0
2022-12-28 08:02:24+00:00,33336.93,0.0
2022-12-28 08:02:24+00:00,33337.43,0.0
2022-12-28 08:02:25+00:00,33336.93,0.0
2022-12-28 08:02:25+00:00,33337.43,0.0
2022-12-28 08:02:26+00:00,33336.93,0.0
2022-12-28 08:02:27+00:00,33337.43,0.0
2022-12-28 08:02:27+00:00,33338.93,0.0
2022-12-28 08:02:28+00:00,33339.43,0.0
2022-12-28 08:02:29+00:00,33338.93,0.0
2022-12-28 08:02:31+00:00,33339.43,0.0
2022-12-28 08:02:32+00:00,33339.93,0.0
2022-12-28 08:02:32+00:00,33339.43,0.0
2022-12-28 08:02:33+00:00,33338.93,0.0
2022-12-28 08:02:33+00:00,33339.43,0.0
2022-12-28 08:02:34+00:00,33339.93,0.0
2022-12-28 08:02:35+00:00,33338.93,0.0
2022-12-28 08:02:35+00:00,33337.43,0.0
2022-12-28 08:02:36+00:00,33335.93,0.0
2022-12-28 08:02:37+00:00,33333.93,0.0
2022-12-28 08:02:37+00:00,33334.43,0.0
2022-12-28 08:02:38+00:00,33333.93,0.0
2022-12-28 08:02:39+00:00,33334.43,0.0
2022-12-28 08:02:39+00:00,33333.93,0.0
2022-12-28 08:02:40+00:00,33334.47,0.0
2022-12-28 08:02:40+00:00,33335.97,0.0
2022-12-28 08:02:41+00:00,33336.47,0.0
2022-12-28 08:02:42+00:00,33335.97,0.0
2022-12-28 08:02:42+00:00,33337.97,0.0
2022-12-28 08:02:43+00:00,33338.47,0.0
2022-12-28 08:02:44+00:00,33337.97,0.0
2022-12-28 08:02:47+00:00,33336.97,0.0
2022-12-28 08:02:47+00:00,33337.97,0.0
2022-12-28 08:02:48+00:00,33337.47,0.0
2022-12-28 08:02:49+00:00,33336.97,0.0
2022-12-28 08:02:50+00:00,33337.47,0.0
2022-12-28 08:02:50+00:00,33338.97,0.0
2022-12-28 08:02:51+00:00,33337.97,0.0
2022-12-28 08:02:52+00:00,33338.47,0.0
2022-12-28 08:02:52+00:00,33337.97,0.0
2022-12-28 08:02:53+00:00,33338.47,0.0
2022-12-28 08:02:53+00:00,33337.97,0.0
2022-12-28 08:02:54+00:00,33336.97,0.0
2022-12-28 08:02:55+00:00,33337.47,0.0
2022-12-28 08:02:56+00:00,33336.97,0.0
2022-12-28 08:02:56+00:00,33337.97,0.0
2022-12-28 08:02:57+00:00,33338.97,0.0
2022-12-28 08:02:58+00:00,33339.47,0.0
2022-12-28 08:02:58+00:00,33340.97,0.0
2022-12-28 08:02:59+00:00,33341.47,0.0
2022-12-28 08:03:00+00:00,33339.97,0.0
2022-12-28 08:03:00+00:00,33338.47,0.0
2022-12-28 08:03:01+00:00,33337.97,0.0
2022-12-28 08:03:02+00:00,33338.47,0.0
2022-12-28 08:03:02+00:00,33338.97,0.0
2022-12-28 08:03:03+00:00,33337.97,0.0
2022-12-28 08:03:03+00:00,33338.47,0.0
2022-12-28 08:03:04+00:00,33337.96,0.0
2022-12-28 08:03:05+00:00,33337.46,0.0
2022-12-28 08:03:05+00:00,33337.96,0.0
2022-12-28 08:03:06+00:00,33338.46,0.0
2022-12-28 08:03:07+00:00,33337.96,0.0
2022-12-28 08:03:09+00:00,33338.96,0.0
2022-12-28 08:03:10+00:00,33339.46,0.0
2022-12-28 08:03:10+00:00,33339.96,0.0
2022-12-28 08:03:11+00:00,33339.46,0.0
2022-12-28 08:03:11+00:00,33338.96,0.0
2022-12-28 08:03:12+00:00,33338.46,0.0
2022-12-28 08:03:12+00:00,33338.96,0.0
2022-12-28 08:03:14+00:00,33338.46,0.0
2022-12-28 08:03:15+00:00,33338.96,0.0
2022-12-28 08:03:16+00:00,33339.46,0.0
2022-12-28 08:03:16+00:00,33339.96,0.0
2022-12-28 08:03:17+00:00,33340.96,0.0
2022-12-28 08:03:18+00:00,33340.46,0.0
2022-12-28 08:03:19+00:00,33340.96,0.0
2022-12-28 08:03:20+00:00,33339.96,0.0
2022-12-28 08:03:20+00:00,33337.96,0.0
2022-12-28 08:03:22+00:00,33338.46,0.0
2022-12-28 08:03:22+00:00,33337.96,0.0
2022-12-28 08:03:26+00:00,33338.46,0.0
2022-12-28 08:03:26+00:00,33337.96,0.0
2022-12-28 08:03:28+00:00,33338.46,0.0
2022-12-28 08:03:30+00:00,33337.96,0.0
2022-12-28 08:03:31+00:00,33337.46,0.0
2022-12-28 08:03:31+00:00,33336.96,0.0
2022-12-28 08:03:32+00:00,33337.46,0.0
2022-12-28 08:03:34+00:00,33336.96,0.0
2022-12-28 08:03:35+00:00,33336.46,0.0
2022-12-28 08:03:35+00:00,33336.96,0.0
2022-12-28 08:03:36+00:00,33336.46,0.0
2022-12-28 08:03:37+00:00,33336.96,0.0
2022-12-28 08:03:37+00:00,33336.46,0.0
2022-12-28 08:03:38+00:00,33336.96,0.0
2022-12-28 08:03:39+00:00,33337.46,0.0
2022-12-28 08:03:39+00:00,33337.96,0.0
2022-12-28 08:03:40+00:00,33337.46,0.0
2022-12-28 08:03:40+00:00,33338.96,0.0
2022-12-28 08:03:41+00:00,33337.96,0.0
2022-12-28 08:03:41+00:00,33339.96,0.0
2022-12-28 08:03:52+00:00,33338.96,0.0
2022-12-28 08:03:53+00:00,33337.46,0.0
2022-12-28 08:03:55+00:00,33336.96,0.0
2022-12-28 08:03:58+00:00,33336.46,0.0
2022-12-28 08:03:58+00:00,33336.96,0.0
2022-12-28 08:04:02+00:00,33337.46,0.0
2022-12-28 08:04:02+00:00,33338.94,0.0
2022-12-28 08:04:03+00:00,33339.44,0.0
2022-12-28 08:04:03+00:00,33339.94,0.0
2022-12-28 08:04:04+00:00,33339.44,0.0
2022-12-28 08:04:05+00:00,33339.94,0.0
2022-12-28 08:04:05+00:00,33340.94,0.0
2022-12-28 08:04:06+00:00,33339.94,0.0
2022-12-28 08:04:07+00:00,33340.44,0.0
2022-12-28 08:04:08+00:00,33340.94,0.0
2022-12-28 08:04:08+00:00,33339.94,0.0
2022-12-28 08:04:09+00:00,33339.44,0.0
2022-12-28 08:04:10+00:00,33338.94,0.0
2022-12-28 08:04:10+00:00,33337.94,0.0
2022-12-28 08:04:11+00:00,33338.94,0.0
2022-12-28 08:04:12+00:00,33338.44,0.0
2022-12-28 08:04:12+00:00,33339.44,0.0
2022-12-28 08:04:14+00:00,33338.94,0.0
2022-12-28 08:04:14+00:00,33337.94,0.0
2022-12-28 08:04:15+00:00,33337.44,0.0
2022-12-28 08:04:16+00:00,33338.44,0.0
2022-12-28 08:04:18+00:00,33338.94,0.0
2022-12-28 08:04:19+00:00,33337.94,0.0
2022-12-28 08:04:19+00:00,33338.94,0.0
2022-12-28 08:04:21+00:00,33339.44,0.0
2022-12-28 08:04:22+00:00,33340.45,0.0
2022-12-28 08:04:22+00:00,33339.95,0.0
2022-12-28 08:04:25+00:00,33339.45,0.0
2022-12-28 08:04:26+00:00,33338.95,0.0
2022-12-28 08:04:27+00:00,33335.95,0.0
2022-12-28 08:04:27+00:00,33335.45,0.0
2022-12-28 08:04:28+00:00,33334.45,0.0
2022-12-28 08:04:29+00:00,33333.95,0.0
2022-12-28 08:04:31+00:00,33334.45,0.0
2022-12-28 08:04:31+00:00,33333.95,0.0
2022-12-28 08:04:32+00:00,33332.95,0.0
2022-12-28 08:04:32+00:00,33330.95,0.0
2022-12-28 08:04:33+00:00,33331.95,0.0
2022-12-28 08:04:34+00:00,33331.45,0.0
2022-12-28 08:04:34+00:00,33331.95,0.0
2022-12-28 08:04:35+00:00,33331.45,0.0
2022-12-28 08:04:35+00:00,33330.95,0.0
2022-12-28 08:04:36+00:00,33331.95,0.0
2022-12-28 08:04:37+00:00,33331.45,0.0
2022-12-28 08:04:37+00:00,33330.95,0.0
2022-12-28 08:04:38+00:00,33331.45,0.0
2022-12-28 08:04:38+00:00,33331.52,0.0
2022-12-28 08:04:39+00:00,33331.02,0.0
2022-12-28 08:04:40+00:00,33331.52,0.0
2022-12-28 08:04:40+00:00,33331.02,0.0
2022-12-28 08:04:41+00:00,33332.02,0.0
2022-12-28 08:04:42+00:00,33331.52,0.0
2022-12-28 08:04:42+00:00,33331.02,0.0
2022-12-28 08:04:43+00:00,33331.52,0.0
2022-12-28 08:04:44+00:00,33332.02,0.0
2022-12-28 08:04:45+00:00,33332.52,0.0
2022-12-28 08:04:45+00:00,33331.52,0.0
2022-12-28 08:04:46+00:00,33330.52,0.0
2022-12-28 08:04:47+00:00,33331.02,0.0
2022-12-28 08:04:48+00:00,33332.02,0.0
2022-12-28 08:04:48+00:00,33332.52,0.0
2022-12-28 08:04:50+00:00,33332.02,0.0
2022-12-28 08:04:51+00:00,33332.52,0.0
2022-12-28 08:04:51+00:00,33335.02,0.0
2022-12-28 08:04:53+00:00,33335.52,0.0
2022-12-28 08:04:54+00:00,33336.02,0.0
2022-12-28 08:04:54+00:00,33336.52,0.0
2022-12-28 08:04:55+00:00,33336.02,0.0
2022-12-28 08:04:56+00:00,33337.02,0.0
2022-12-28 08:04:56+00:00,33336.02,0.0
2022-12-28 08:04:57+00:00,33335.97,0.0
2022-12-28 08:04:59+00:00,33336.47,0.0
2022-12-28 08:04:59+00:00,33338.97,0.0
2022-12-28 08:05:00+00:00,33337.97,0.0
2022-12-28 08:05:00+00:00,33336.97,0.0
2022-12-28 08:05:01+00:00,33336.47,0.0
2022-12-28 08:05:01+00:00,33335.97,0.0
2022-12-28 08:05:02+00:00,33336.47,0.0
2022-12-28 08:05:03+00:00,33337.47,0.0
2022-12-28 08:05:04+00:00,33337.97,0.0
2022-12-28 08:05:06+00:00,33336.97,0.0
2022-12-28 08:05:06+00:00,33337.47,0.0
2022-12-28 08:05:07+00:00,33336.47,0.0
2022-12-28 08:05:07+00:00,33335.97,0.0
2022-12-28 08:05:09+00:00,33334.97,0.0
2022-12-28 08:05:12+00:00,33335.47,0.0
2022-12-28 08:05:12+00:00,33332.97,0.0
2022-12-28 08:05:13+00:00,33332.47,0.0
2022-12-28 08:05:13+00:00,33331.97,0.0
2022-12-28 08:05:14+00:00,33331.47,0.0
2022-12-28 08:05:15+00:00,33331.97,0.0
2022-12-28 08:05:15+00:00,33331.47,0.0
2022-12-28 08:05:16+00:00,33330.47,0.0
2022-12-28 08:05:16+00:00,33331.47,0.0
2022-12-28 08:05:17+00:00,33330.52,0.0
2022-12-28 08:05:17+00:00,33330.02,0.0
2022-12-28 08:05:18+00:00,33329.02,0.0
2022-12-28 08:05:18+00:00,33328.52,0.0
2022-12-28 08:05:19+00:00,33328.02,0.0
2022-12-28 08:05:19+00:00,33326.52,0.0
2022-12-28 08:05:20+00:00,33326.02,0.0
2022-12-28 08:05:21+00:00,33326.52,0.0
2022-12-28 08:05:21+00:00,33327.02,0.0
2022-12-28 08:05:22+00:00,33326.52,0.0
2022-12-28 08:05:22+00:00,33327.52,0.0
2022-12-28 08:05:23+00:00,33327.02,0.0
2022-12-28 08:05:24+00:00,33328.02,0.0
2022-12-28 08:05:24+00:00,33329.02,0.0
2022-12-28 08:05:25+00:00,33329.52,0.0
2022-12-28 08:05:25+00:00,33330.52,0.0
2022-12-28 08:05:27+00:00,33330.02,0.0
2022-12-28 08:05:27+00:00,33329.52,0.0
2022-12-28 08:05:28+00:00,33329.02,0.0
2022-12-28 08:05:29+00:00,33329.52,0.0
2022-12-28 08:05:30+00:00,33330.02,0.0
2022-12-28 08:05:30+00:00,33329.52,0.0
2022-12-28 08:05:31+00:00,33329.02,0.0
2022-12-28 08:05:31+00:00,33329.52,0.0
2022-12-28 08:05:32+00:00,33329.02,0.0
2022-12-28 08:05:32+00:00,33327.52,0.0
2022-12-28 08:05:33+00:00,33329.02,0.0
2022-12-28 08:05:33+00:00,33328.52,0.0
2022-12-28 08:05:34+00:00,33328.02,0.0
2022-12-28 08:05:35+00:00,33327.52,0.0
2022-12-28 08:05:36+00:00,33327.02,0.0
2022-12-28 08:05:36+00:00,33327.04,0.0
2022-12-28 08:05:37+00:00,33326.54,0.0
2022-12-28 08:05:37+00:00,33326.04,0.0
2022-12-28 08:05:40+00:00,33327.04,0.0
2022-12-28 08:05:40+00:00,33326.04,0.0
2022-12-28 08:05:41+00:00,33325.54,0.0
2022-12-28 08:05:42+00:00,33325.04,0.0
2022-12-28 08:05:44+00:00,33324.54,0.0
2022-12-28 08:05:46+00:00,33324.04,0.0
2022-12-28 08:05:46+00:00,33323.04,0.0
2022-12-28 08:05:47+00:00,33324.04,0.0
2022-12-28 08:05:48+00:00,33323.04,0.0
2022-12-28 08:05:49+00:00,33322.54,0.0
2022-12-28 08:05:49+00:00,33322.04,0.0
2022-12-28 08:05:50+00:00,33321.54,0.0
2022-12-28 08:05:51+00:00,33320.54,0.0
2022-12-28 08:05:53+00:00,33321.04,0.0
2022-12-28 08:05:53+00:00,33321.13,0.0
2022-12-28 08:05:54+00:00,33319.63,0.0
2022-12-28 08:05:55+00:00,33320.13,0.0
2022-12-28 08:05:55+00:00,33319.13,0.0
2022-12-28 08:05:57+00:00,33318.63,0.0
2022-12-28 08:05:57+00:00,33319.13,0.0
2022-12-28 08:05:58+00:00,33318.63,0.0
2022-12-28 08:05:59+00:00,33319.13,0.0
2022-12-28 08:05:59+00:00,33318.63,0.0
2022-12-28 08:06:00+00:00,33319.13,0.0
2022-12-28 08:06:01+00:00,33318.63,0.0
2022-12-28 08:06:01+00:00,33318.13,0.0
2022-12-28 08:06:02+00:00,33318.63,0.0
2022-12-28 08:06:02+00:00,33319.13,0.0
2022-12-28 08:06:03+00:00,33319.63,0.0
2022-12-28 08:06:03+00:00,33320.63,0.0
2022-12-28 08:06:04+00:00,33320.13,0.0
2022-12-28 08:06:05+00:00,33320.63,0.0
2022-12-28 08:06:05+00:00,33321.13,0.0
2022-12-28 08:06:06+00:00,33320.13,0.0
2022-12-28 08:06:07+00:00,33320.63,0.0
2022-12-28 08:06:07+00:00,33319.63,0.0
2022-12-28 08:06:08+00:00,33321.13,0.0
2022-12-28 08:06:08+00:00,33320.13,0.0
2022-12-28 08:06:09+00:00,33320.63,0.0
2022-12-28 08:06:09+00:00,33319.63,0.0
2022-12-28 08:06:10+00:00,33320.13,0.0
2022-12-28 08:06:10+00:00,33319.63,0.0
2022-12-28 08:06:11+00:00,33319.64,0.0
2022-12-28 08:06:11+00:00,33319.14,0.0
2022-12-28 08:06:13+00:00,33319.64,0.0
2022-12-28 08:06:13+00:00,33320.64,0.0
2022-12-28 08:06:14+00:00,33320.14,0.0
2022-12-28 08:06:14+00:00,33320.64,0.0
2022-12-28 08:06:15+00:00,33319.64,0.0
2022-12-28 08:06:15+00:00,33320.64,0.0
2022-12-28 08:06:16+00:00,33321.14,0.0
2022-12-28 08:06:16+00:00,33320.64,0.0
2022-12-28 08:06:17+00:00,33320.14,0.0
2022-12-28 08:06:19+00:00,33321.14,0.0
2022-12-28 08:06:20+00:00,33320.14,0.0
2022-12-28 08:06:20+00:00,33320.64,0.0
2022-12-28 08:06:21+00:00,33320.14,0.0
2022-12-28 08:06:21+00:00,33320.64,0.0
2022-12-28 08:06:22+00:00,33325.14,0.0
2022-12-28 08:06:22+00:00,33324.14,0.0
2022-12-28 08:06:23+00:00,33322.64,0.0
2022-12-28 08:06:25+00:00,33323.14,0.0
2022-12-28 08:06:26+00:00,33323.64,0.0
2022-12-28 08:06:26+00:00,33323.14,0.0
2022-12-28 08:06:27+00:00,33322.64,0.0
2022-12-28 08:06:27+00:00,33323.14,0.0
2022-12-28 08:06:28+00:00,33323.1,0.0
2022-12-28 08:06:28+00:00,33322.6,0.0
2022-12-28 08:06:30+00:00,33323.1,0.0
2022-12-28 08:06:30+00:00,33323.6,0.0
2022-12-28 08:06:31+00:00,33324.1,0.0
2022-12-28 08:06:31+00:00,33323.6,0.0
2022-12-28 08:06:32+00:00,33323.1,0.0
2022-12-28 08:06:33+00:00,33323.6,0.0
2022-12-28 08:06:33+00:00,33324.1,0.0
2022-12-28 08:06:34+00:00,33323.1,0.0
2022-12-28 08:06:35+00:00,33324.1,0.0
2022-12-28 08:06:35+00:00,33325.1,0.0
2022-12-28 08:06:36+00:00,33324.6,0.0
2022-12-28 08:06:37+00:00,33324.1,0.0
2022-12-28 08:06:38+00:00,33323.6,0.0
2022-12-28 08:06:39+00:00,33324.1,0.0
2022-12-28 08:06:39+00:00,33323.6,0.0
2022-12-28 08:06:40+00:00,33324.1,0.0
2022-12-28 08:06:40+00:00,33323.6,0.0
2022-12-28 08:06:41+00:00,33324.1,0.0
2022-12-28 08:06:45+00:00,33324.6,0.0
2022-12-28 08:06:46+00:00,33326.6,0.0
2022-12-28 08:06:46+00:00,33326.1,0.0
2022-12-28 08:06:47+00:00,33328.1,0.0
2022-12-28 08:06:47+00:00,33329.1,0.0
2022-12-28 08:06:48+00:00,33330.1,0.0
2022-12-28 08:06:49+00:00,33332.1,0.0
2022-12-28 08:06:50+00:00,33330.1,0.0
